file,line,col,receiver,method,migrated_pyside,reason
well_viewer/batch_export_dialog.py,1867,31,scatter_data,items,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1868,16,combined_series,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1871,20,combined_rows,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1883,25,csv,DictWriter,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1884,16,writer,writeheader,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1885,16,writer,writerows,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1891,17,fig,add_subplot,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1893,16,ax,scatter,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1896,12,ax,set_xlabel,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1896,26,self._app,_col_for_scatter_entry,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1896,59,self._sc_cells_x_cb,currentText,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1897,12,ax,set_ylabel,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1897,26,self._app,_col_for_scatter_entry,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1897,59,self._sc_cells_y_cb,currentText,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1898,12,ax,set_title,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1899,12,ax,grid,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1900,12,ax,legend,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1901,12,self,_save_figure,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1910,17,self._sc_agg_x_cb,currentText,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1911,17,self._sc_agg_y_cb,currentText,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1929,24,scatter_data,values,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1930,16,rows,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1932,29,data,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1933,44,data,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1941,25,csv,DictWriter,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1942,16,writer,writeheader,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1943,16,writer,writerows,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1949,17,fig,add_subplot,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1950,24,scatter_data,values,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1951,16,ax,errorbar,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1954,26,data,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1955,27,data,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1958,12,ax,set_xlabel,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1959,12,ax,set_ylabel,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1960,12,ax,set_title,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1961,12,ax,grid,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1962,12,ax,legend,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1963,12,self,_save_figure,true,Qt-safe/default
well_viewer/batch_models.py,41,20,out,append,true,Qt-safe/default
well_viewer/batch_models.py,42,20,seen,add,true,Qt-safe/default
well_viewer/batch_models.py,45,16,out,append,true,Qt-safe/default
well_viewer/batch_models.py,46,16,seen,add,true,Qt-safe/default
well_viewer/batch_models.py,52,12,result,append,true,Qt-safe/default
well_viewer/cell_gating_tab.py,29,8,super(),__init__,true,Qt-safe/default
well_viewer/cell_gating_tab.py,40,8,self,_build_ui,true,Qt-safe/default
well_viewer/cell_gating_tab.py,44,8,root,setContentsMargins,true,Qt-safe/default
well_viewer/cell_gating_tab.py,47,8,control_frame,setObjectName,true,Qt-safe/default
well_viewer/cell_gating_tab.py,49,8,cf_layout,setContentsMargins,true,Qt-safe/default
well_viewer/cell_gating_tab.py,54,8,ar,setContentsMargins,true,Qt-safe/default
well_viewer/cell_gating_tab.py,55,8,ar,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,57,8,self._cell_area_edit,setFixedWidth,true,Qt-safe/default
well_viewer/cell_gating_tab.py,58,8,self._cell_area_edit.editingFinished,connect,true,Qt-safe/default
well_viewer/cell_gating_tab.py,59,8,ar,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,60,8,ar,addStretch,true,Qt-safe/default
well_viewer/cell_gating_tab.py,61,8,cf_layout,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,64,8,title,setProperty,true,Qt-safe/default
well_viewer/cell_gating_tab.py,65,8,cf_layout,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,68,8,self._gating_scroll,setWidgetResizable,true,Qt-safe/default
well_viewer/cell_gating_tab.py,69,8,self._gating_scroll,setFrameShape,true,Qt-safe/default
well_viewer/cell_gating_tab.py,70,8,self._gating_scroll,setFixedHeight,true,Qt-safe/default
well_viewer/cell_gating_tab.py,73,8,self._gating_scroll,setWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,74,8,cf_layout,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,75,8,root,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,82,8,self._plot_scroll,setWidgetResizable,true,Qt-safe/default
well_viewer/cell_gating_tab.py,83,8,self._plot_scroll,setFrameShape,true,Qt-safe/default
well_viewer/cell_gating_tab.py,84,8,self._plot_scroll,setWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,85,8,root,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,88,8,root,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,91,8,self._status_label,setObjectName,true,Qt-safe/default
well_viewer/cell_gating_tab.py,92,8,root,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,101,56,self._fluor_gate_edits,items,true,Qt-safe/default
well_viewer/cell_gating_tab.py,105,56,self._thresh_frac_edits,items,true,Qt-safe/default
well_viewer/cell_gating_tab.py,108,23,self._gating_inner,layout,true,Qt-safe/default
well_viewer/cell_gating_tab.py,109,14,inner_layout,count,true,Qt-safe/default
well_viewer/cell_gating_tab.py,110,19,inner_layout,takeAt,true,Qt-safe/default
well_viewer/cell_gating_tab.py,111,16,item,widget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,113,16,w,deleteLater,true,Qt-safe/default
well_viewer/cell_gating_tab.py,118,12,lbl,setObjectName,true,Qt-safe/default
well_viewer/cell_gating_tab.py,119,12,inner_layout,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,125,12,rl,setContentsMargins,true,Qt-safe/default
well_viewer/cell_gating_tab.py,127,31,channel,upper,true,Qt-safe/default
well_viewer/cell_gating_tab.py,128,12,ch_lbl,setFixedWidth,true,Qt-safe/default
well_viewer/cell_gating_tab.py,129,12,rl,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,131,12,rl,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,134,16,gate_edit,setFixedWidth,true,Qt-safe/default
well_viewer/cell_gating_tab.py,135,16,gate_edit.editingFinished,connect,true,Qt-safe/default
well_viewer/cell_gating_tab.py,137,12,rl,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,139,12,rl,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,142,16,thresh_edit,setFixedWidth,true,Qt-safe/default
well_viewer/cell_gating_tab.py,143,16,thresh_edit.editingFinished,connect,true,Qt-safe/default
well_viewer/cell_gating_tab.py,145,12,rl,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,146,12,rl,addStretch,true,Qt-safe/default
well_viewer/cell_gating_tab.py,148,12,inner_layout,addWidget,true,Qt-safe/default
well_viewer/cell_gating_tab.py,149,8,inner_layout,addStretch,true,Qt-safe/default
well_viewer/cell_gating_tab.py,154,17,self,_cdf_source_wells,true,Qt-safe/default
well_viewer/cell_gating_tab.py,157,19,self._app,_get_rows,true,Qt-safe/default
well_viewer/cell_gating_tab.py,158,28,self,_first_frame_rows,true,Qt-safe/default
well_viewer/cell_gating_tab.py,161,33,row,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,163,24,self._cell_areas,append,true,Qt-safe/default
well_viewer/cell_gating_tab.py,170,36,row,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,172,28,"self._fluor_data.setdefault(channel, [])",append,true,Qt-safe/default
well_viewer/cell_gating_tab.py,172,28,self._fluor_data,setdefault,true,Qt-safe/default
well_viewer/cell_gating_tab.py,176,8,self,_build_channel_controls,true,Qt-safe/default
well_viewer/cell_gating_tab.py,180,12,self,_plot_cdf,true,Qt-safe/default
well_viewer/cell_gating_tab.py,181,12,self._status_label,setText,true,Qt-safe/default
well_viewer/cell_gating_tab.py,185,12,self._status_label,setText,true,Qt-safe/default
well_viewer/cell_gating_tab.py,192,18,"str(row.get('fov', '1'))",strip,true,Qt-safe/default
well_viewer/cell_gating_tab.py,192,22,row,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,196,27,raw,lower,true,Qt-safe/default
well_viewer/cell_gating_tab.py,199,20,row,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,205,21,"str(row.get('timepoint', ''))",strip,true,Qt-safe/default
well_viewer/cell_gating_tab.py,205,25,row,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,210,31,raw_tp,lower,true,Qt-safe/default
well_viewer/cell_gating_tab.py,213,20,"min(rows, key=_fov_sort_key)",get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,214,48,r,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,219,21,first_tp_row,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,220,19,first_tp_row,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,223,48,row,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,225,23,row,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,234,27,self._app,_rep_sets_active,true,Qt-safe/default
well_viewer/cell_gating_tab.py,242,24,seen,add,true,Qt-safe/default
well_viewer/cell_gating_tab.py,243,24,ordered,append,true,Qt-safe/default
well_viewer/cell_gating_tab.py,262,8,self._figure,clf,true,Qt-safe/default
well_viewer/cell_gating_tab.py,263,8,self._figure,set_facecolor,true,Qt-safe/default
well_viewer/cell_gating_tab.py,270,8,self._figure,set_size_inches,true,Qt-safe/default
well_viewer/cell_gating_tab.py,274,17,self._figure,add_subplot,true,Qt-safe/default
well_viewer/cell_gating_tab.py,275,12,axes,append,true,Qt-safe/default
well_viewer/cell_gating_tab.py,278,20,_np,array,true,Qt-safe/default
well_viewer/cell_gating_tab.py,279,18,_np,arange,true,Qt-safe/default
well_viewer/cell_gating_tab.py,280,12,axes[0],plot,true,Qt-safe/default
well_viewer/cell_gating_tab.py,281,12,axes[0],fill_between,true,Qt-safe/default
well_viewer/cell_gating_tab.py,282,12,axes[0],set_xlabel,true,Qt-safe/default
well_viewer/cell_gating_tab.py,283,12,axes[0],set_ylabel,true,Qt-safe/default
well_viewer/cell_gating_tab.py,284,12,axes[0],set_title,true,Qt-safe/default
well_viewer/cell_gating_tab.py,285,12,axes[0],grid,true,Qt-safe/default
well_viewer/cell_gating_tab.py,286,12,axes[0],tick_params,true,Qt-safe/default
well_viewer/cell_gating_tab.py,289,44,self._cell_area_edit,text,true,Qt-safe/default
well_viewer/cell_gating_tab.py,290,16,axes[0],axvline,true,Qt-safe/default
well_viewer/cell_gating_tab.py,295,55,self._fluor_data,items,true,Qt-safe/default
well_viewer/cell_gating_tab.py,299,23,_np,array,true,Qt-safe/default
well_viewer/cell_gating_tab.py,300,22,_np,arange,true,Qt-safe/default
well_viewer/cell_gating_tab.py,301,16,ax,plot,true,Qt-safe/default
well_viewer/cell_gating_tab.py,302,16,ax,fill_between,true,Qt-safe/default
well_viewer/cell_gating_tab.py,303,16,ax,set_xlabel,true,Qt-safe/default
well_viewer/cell_gating_tab.py,303,33,channel,upper,true,Qt-safe/default
well_viewer/cell_gating_tab.py,304,16,ax,set_ylabel,true,Qt-safe/default
well_viewer/cell_gating_tab.py,305,16,ax,set_title,true,Qt-safe/default
well_viewer/cell_gating_tab.py,305,32,channel,upper,true,Qt-safe/default
well_viewer/cell_gating_tab.py,306,16,ax,grid,true,Qt-safe/default
well_viewer/cell_gating_tab.py,307,16,ax,tick_params,true,Qt-safe/default
well_viewer/cell_gating_tab.py,310,39,self._fluor_gate_edits[channel],text,true,Qt-safe/default
well_viewer/cell_gating_tab.py,311,20,ax,axvline,true,Qt-safe/default
well_viewer/cell_gating_tab.py,318,23,ax,get_xlim,true,Qt-safe/default
well_viewer/cell_gating_tab.py,318,38,ax,get_ylim,true,Qt-safe/default
well_viewer/cell_gating_tab.py,319,12,self._axes_stack,append,true,Qt-safe/default
well_viewer/cell_gating_tab.py,321,8,self._figure,tight_layout,true,Qt-safe/default
well_viewer/cell_gating_tab.py,322,8,self._canvas,draw_idle,true,Qt-safe/default
well_viewer/cell_gating_tab.py,324,14,self._figure,get_dpi,true,Qt-safe/default
well_viewer/cell_gating_tab.py,325,30,self._figure,get_figheight,true,Qt-safe/default
well_viewer/cell_gating_tab.py,326,8,self._canvas,setMinimumHeight,true,Qt-safe/default
well_viewer/cell_gating_tab.py,330,18,self._cell_area_edit,text,true,Qt-safe/default
well_viewer/cell_gating_tab.py,331,24,self._fluor_gate_edits,values,true,Qt-safe/default
well_viewer/cell_gating_tab.py,332,22,edit,text,true,Qt-safe/default
well_viewer/cell_gating_tab.py,334,12,self,_plot_cdf,true,Qt-safe/default
well_viewer/cell_gating_tab.py,335,12,self._app,_apply_cell_gating_to_included,true,Qt-safe/default
well_viewer/cell_gating_tab.py,336,12,self._app,_redraw,true,Qt-safe/default
well_viewer/cell_gating_tab.py,342,24,self._thresh_frac_edits,values,true,Qt-safe/default
well_viewer/cell_gating_tab.py,343,22,edit,text,true,Qt-safe/default
well_viewer/cell_gating_tab.py,344,12,self,_save_threshold_frac_on,true,Qt-safe/default
well_viewer/cell_gating_tab.py,345,12,self._app,_redraw,true,Qt-safe/default
well_viewer/cell_gating_tab.py,352,29,self._thresh_frac_edits,items,true,Qt-safe/default
well_viewer/cell_gating_tab.py,354,65,edit,text,true,Qt-safe/default
well_viewer/cell_gating_tab.py,360,34,self._app._thresh_frac_on_saved,items,true,Qt-safe/default
well_viewer/cell_gating_tab.py,362,20,self._thresh_frac_edits[channel],setText,true,Qt-safe/default
well_viewer/cell_gating_tab.py,365,15,self._fluor_gate_edits,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,369,25,edit,text,true,Qt-safe/default
well_viewer/cell_gating_tab.py,374,15,self._thresh_frac_edits,get,true,Qt-safe/default
well_viewer/cell_gating_tab.py,378,25,edit,text,true,Qt-safe/default
well_viewer/cell_gating_tab.py,384,12,self._figure,set_facecolor,true,Qt-safe/default
well_viewer/cell_gating_tab.py,386,12,self,_plot_cdf,true,Qt-safe/default
well_viewer/cell_gating_tab.py,397,15,self._edit,text,true,Qt-safe/default
well_viewer/cell_gating_tab.py,400,8,self._edit,setText,true,Qt-safe/default
well_viewer/debug_flags.py,72,12,inspect,currentframe,true,Qt-safe/default
well_viewer/debug_flags.py,75,8,logger,debug,true,Qt-safe/default
well_viewer/debug_flags.py,77,15,os.path,basename,true,Qt-safe/default
well_viewer/debug_flags.py,79,4,logger,debug,true,Qt-safe/default
well_viewer/export_service.py,18,13,QFileDialog,getSaveFileName,true,Qt-safe/default
well_viewer/export_service.py,23,4,QMessageBox,warning,true,Qt-safe/default
well_viewer/export_service.py,27,4,QMessageBox,critical,true,Qt-safe/default
well_viewer/export_service.py,33,15,app,_selected_labels,true,Qt-safe/default
well_viewer/export_service.py,39,16,app,_get_thresh_frac_on,true,Qt-safe/default
well_viewer/export_service.py,41,26,app,_get_cell_area_threshold,true,Qt-safe/default
well_viewer/export_service.py,42,18,app,_get_all_fluor_gates,true,Qt-safe/default
well_viewer/export_service.py,44,14,rt,aggregate_with_threshold,true,Qt-safe/default
well_viewer/export_service.py,45,12,app,_get_rows,true,Qt-safe/default
well_viewer/export_service.py,50,12,rows_out,append,true,Qt-safe/default
well_viewer/export_service.py,53,60,math,isnan,true,Qt-safe/default
well_viewer/export_service.py,56,55,math,isnan,true,Qt-safe/default
well_viewer/export_service.py,70,21,csv,DictWriter,true,Qt-safe/default
well_viewer/export_service.py,71,12,writer,writeheader,true,Qt-safe/default
well_viewer/export_service.py,72,12,writer,writerows,true,Qt-safe/default
well_viewer/export_service.py,73,8,app,_set_status,true,Qt-safe/default
well_viewer/export_service.py,79,13,app._bar_tp_cb,currentText,true,Qt-safe/default
well_viewer/export_service.py,87,34,app,_collect_bar_items,true,Qt-safe/default
well_viewer/export_service.py,90,16,app,_get_thresh_frac_on,true,Qt-safe/default
well_viewer/export_service.py,94,12,rows_out,append,true,Qt-safe/default
well_viewer/export_service.py,99,53,math,isnan,true,Qt-safe/default
well_viewer/export_service.py,100,64,math,isnan,true,Qt-safe/default
well_viewer/export_service.py,106,12,rows_out,append,true,Qt-safe/default
well_viewer/export_service.py,109,68,math,isnan,true,Qt-safe/default
well_viewer/export_service.py,111,63,math,isnan,true,Qt-safe/default
well_viewer/export_service.py,123,21,csv,DictWriter,true,Qt-safe/default
well_viewer/export_service.py,123,56,rows_out[0],keys,true,Qt-safe/default
well_viewer/export_service.py,124,12,writer,writeheader,true,Qt-safe/default
well_viewer/export_service.py,125,12,writer,writerows,true,Qt-safe/default
well_viewer/export_service.py,126,8,app,_set_status,true,Qt-safe/default
well_viewer/export_service.py,138,26,app,_get_cell_area_threshold,true,Qt-safe/default
well_viewer/export_service.py,139,27,app,_get_fluor_gate,true,Qt-safe/default
well_viewer/export_service.py,142,19,app,_get_rows,true,Qt-safe/default
well_viewer/export_service.py,143,19,app,_row_is_included,true,Qt-safe/default
well_viewer/export_service.py,146,29,row,get,true,Qt-safe/default
well_viewer/export_service.py,155,30,row,get,true,Qt-safe/default
well_viewer/export_service.py,163,12,out_row,update,true,Qt-safe/default
well_viewer/export_service.py,164,12,rows_out,append,true,Qt-safe/default
well_viewer/export_service.py,165,12,fieldnames,update,true,Qt-safe/default
well_viewer/export_service.py,165,30,out_row,keys,true,Qt-safe/default
well_viewer/export_service.py,178,21,csv,DictWriter,true,Qt-safe/default
well_viewer/export_service.py,179,12,writer,writeheader,true,Qt-safe/default
well_viewer/export_service.py,180,12,writer,writerows,true,Qt-safe/default
well_viewer/export_service.py,181,8,app,_set_status,true,Qt-safe/default
well_viewer/export_service.py,193,10,app._preview_fov_cb,currentText,true,Qt-safe/default
well_viewer/export_service.py,194,11,rt,_extract_well_token,true,Qt-safe/default
well_viewer/export_service.py,197,19,app._mon_lmin_edit,text,true,Qt-safe/default
well_viewer/export_service.py,201,19,app._mon_lmax_edit,text,true,Qt-safe/default
well_viewer/export_service.py,204,69,app._mon_tophat_cb,isChecked,true,Qt-safe/default
well_viewer/export_service.py,207,52,app._preview_fluor,items,true,Qt-safe/default
well_viewer/export_service.py,210,15,fig,add_subplot,true,Qt-safe/default
well_viewer/export_service.py,211,15,fig,add_subplot,true,Qt-safe/default
well_viewer/export_service.py,213,18,rt._np,asarray,true,Qt-safe/default
well_viewer/export_service.py,214,50,arr,min,true,Qt-safe/default
well_viewer/export_service.py,215,50,arr,max,true,Qt-safe/default
well_viewer/export_service.py,218,12,ax_g,imshow,true,Qt-safe/default
well_viewer/export_service.py,220,12,ax_g,text,true,Qt-safe/default
well_viewer/export_service.py,221,8,ax_g,set_title,true,Qt-safe/default
well_viewer/export_service.py,222,8,ax_g,axis,true,Qt-safe/default
well_viewer/export_service.py,224,12,ax_g,set_ylabel,true,Qt-safe/default
well_viewer/export_service.py,224,28,app._active_channel,upper,true,Qt-safe/default
well_viewer/export_service.py,226,18,rt._np,asarray,true,Qt-safe/default
well_viewer/export_service.py,228,35,arr,min,true,Qt-safe/default
well_viewer/export_service.py,228,53,arr,max,true,Qt-safe/default
well_viewer/export_service.py,231,16,ax_o,imshow,true,Qt-safe/default
well_viewer/export_service.py,235,30,a,max,true,Qt-safe/default
well_viewer/export_service.py,235,40,a,min,true,Qt-safe/default
well_viewer/export_service.py,236,24,(a.astype(rt._np.float32) - a.min()) / rng * 255,astype,true,Qt-safe/default
well_viewer/export_service.py,236,26,a,astype,true,Qt-safe/default
well_viewer/export_service.py,236,53,a,min,true,Qt-safe/default
well_viewer/export_service.py,237,16,ax_o,imshow,true,Qt-safe/default
well_viewer/export_service.py,239,12,ax_o,text,true,Qt-safe/default
well_viewer/export_service.py,240,8,ax_o,axis,true,Qt-safe/default
well_viewer/export_service.py,242,12,ax_o,set_ylabel,true,Qt-safe/default
well_viewer/export_service.py,243,4,fig,suptitle,true,Qt-safe/default
well_viewer/export_service.py,244,4,fig,tight_layout,true,Qt-safe/default
well_viewer/export_service.py,245,4,app,_save_matplotlib_fig,true,Qt-safe/default
well_viewer/export_service.py,253,21,app._scatter_ch_x_cb,currentText,true,Qt-safe/default
well_viewer/export_service.py,254,21,app._scatter_ch_y_cb,currentText,true,Qt-safe/default
well_viewer/export_service.py,255,17,app._scatter_tp_cb,currentText,true,Qt-safe/default
well_viewer/export_service.py,261,16,ch_x_entry,split,true,Qt-safe/default
well_viewer/export_service.py,262,16,ch_y_entry,split,true,Qt-safe/default
well_viewer/export_service.py,263,12,app,_col_for_scatter_entry,true,Qt-safe/default
well_viewer/export_service.py,264,12,app,_col_for_scatter_entry,true,Qt-safe/default
well_viewer/export_service.py,266,26,app,_get_cell_area_threshold,true,Qt-safe/default
well_viewer/export_service.py,267,19,app,_get_fluor_gate,true,Qt-safe/default
well_viewer/export_service.py,268,19,app,_get_fluor_gate,true,Qt-safe/default
well_viewer/export_service.py,279,23,scatter_data,items,true,Qt-safe/default
well_viewer/export_service.py,283,12,rows_out,append,true,Qt-safe/default
well_viewer/export_service.py,303,21,csv,DictWriter,true,Qt-safe/default
well_viewer/export_service.py,304,12,writer,writeheader,true,Qt-safe/default
well_viewer/export_service.py,305,12,writer,writerows,true,Qt-safe/default
well_viewer/export_service.py,306,8,app,_set_status,true,Qt-safe/default
well_viewer/export_service.py,317,17,app._scatter_agg_stat_x_cb,currentText,true,Qt-safe/default
well_viewer/export_service.py,318,17,app._scatter_agg_stat_y_cb,currentText,true,Qt-safe/default
well_viewer/export_service.py,323,34,tp_checks,items,true,Qt-safe/default
well_viewer/export_service.py,325,23,widget,isChecked,true,Qt-safe/default
well_viewer/export_service.py,326,24,selected_timepoints,append,true,Qt-safe/default
well_viewer/export_service.py,329,12,selected_timepoints,sort,true,Qt-safe/default
well_viewer/export_service.py,346,23,scatter_data,items,true,Qt-safe/default
well_viewer/export_service.py,353,8,rows_out,append,true,Qt-safe/default
well_viewer/export_service.py,354,30,label,split,true,Qt-safe/default
well_viewer/export_service.py,367,18,"stat_x.replace(' ', '_')",lower,true,Qt-safe/default
well_viewer/export_service.py,367,18,stat_x,replace,true,Qt-safe/default
well_viewer/export_service.py,368,18,"stat_y.replace(' ', '_')",lower,true,Qt-safe/default
well_viewer/export_service.py,368,18,stat_y,replace,true,Qt-safe/default
well_viewer/export_service.py,380,21,csv,DictWriter,true,Qt-safe/default
well_viewer/export_service.py,381,12,writer,writeheader,true,Qt-safe/default
well_viewer/export_service.py,382,12,writer,writerows,true,Qt-safe/default
well_viewer/export_service.py,383,8,app,_set_status,true,Qt-safe/default
well_viewer/figure_export_editor.py,74,13,EXPORT_PROFILES,keys,true,Qt-safe/default
well_viewer/figure_export_editor.py,74,38,custom,keys,true,Qt-safe/default
well_viewer/figure_export_editor.py,78,8,str(value),strip,true,Qt-safe/default
well_viewer/figure_export_editor.py,87,38,ax.get_position(),frozen,true,Qt-safe/default
well_viewer/figure_export_editor.py,87,38,ax,get_position,true,Qt-safe/default
well_viewer/figure_export_editor.py,89,4,fig.patch,set_alpha,true,Qt-safe/default
well_viewer/figure_export_editor.py,91,22,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,95,8,ax.patch,set_alpha,true,Qt-safe/default
well_viewer/figure_export_editor.py,96,8,ax.xaxis.label,set_color,true,Qt-safe/default
well_viewer/figure_export_editor.py,97,8,ax.yaxis.label,set_color,true,Qt-safe/default
well_viewer/figure_export_editor.py,98,8,ax.xaxis.label,set_fontsize,true,Qt-safe/default
well_viewer/figure_export_editor.py,98,40,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,99,8,ax.yaxis.label,set_fontsize,true,Qt-safe/default
well_viewer/figure_export_editor.py,99,40,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,100,8,ax,tick_params,true,Qt-safe/default
well_viewer/figure_export_editor.py,100,47,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,101,8,ax,tick_params,true,Qt-safe/default
well_viewer/figure_export_editor.py,101,47,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,102,8,ax.title,set_fontsize,true,Qt-safe/default
well_viewer/figure_export_editor.py,102,34,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,103,8,ax.title,set_color,true,Qt-safe/default
well_viewer/figure_export_editor.py,105,22,ax,get_xticklabels,true,Qt-safe/default
well_viewer/figure_export_editor.py,105,45,ax,get_yticklabels,true,Qt-safe/default
well_viewer/figure_export_editor.py,106,12,tick,set_color,true,Qt-safe/default
well_viewer/figure_export_editor.py,107,12,tick,set_fontfamily,true,Qt-safe/default
well_viewer/figure_export_editor.py,108,12,tick,set_fontsize,true,Qt-safe/default
well_viewer/figure_export_editor.py,108,34,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,110,8,ax.xaxis.label,set_fontfamily,true,Qt-safe/default
well_viewer/figure_export_editor.py,111,8,ax.yaxis.label,set_fontfamily,true,Qt-safe/default
well_viewer/figure_export_editor.py,112,8,ax.title,set_fontfamily,true,Qt-safe/default
well_viewer/figure_export_editor.py,114,20,ax,get_xticklabels,true,Qt-safe/default
well_viewer/figure_export_editor.py,115,12,tick,set_rotation,true,Qt-safe/default
well_viewer/figure_export_editor.py,115,34,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,118,12,ln,set_linewidth,true,Qt-safe/default
well_viewer/figure_export_editor.py,118,35,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,119,12,ln,set_markersize,true,Qt-safe/default
well_viewer/figure_export_editor.py,119,36,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,120,12,ln,set_markeredgewidth,true,Qt-safe/default
well_viewer/figure_export_editor.py,120,41,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,122,25,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,123,8,ax,grid,true,Qt-safe/default
well_viewer/figure_export_editor.py,123,39,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,123,85,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,126,36,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,127,36,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,128,36,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,129,36,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,131,22,ax,get_xlim,true,Qt-safe/default
well_viewer/figure_export_editor.py,132,16,ax,set_xlim,true,Qt-safe/default
well_viewer/figure_export_editor.py,134,22,ax,get_ylim,true,Qt-safe/default
well_viewer/figure_export_editor.py,135,16,ax,set_ylim,true,Qt-safe/default
well_viewer/figure_export_editor.py,137,16,ax,set_xscale,true,Qt-safe/default
well_viewer/figure_export_editor.py,137,44,prefs,get,true,Qt-safe/default
well_viewer/figure_export_editor.py,138,12,ax,set_yscale,true,Qt-safe/default
